id,keywords,year
SG_1123R,"Geliebte,Muse,Voyeur,Sinnlichkeit,Verführung,Sonnenblume,Schlafende,Masturbation,Schönheitsideal,Erotik",1900
SG_1142,"Trauer,Tod,Sohn,Mutter,Muttergottes,Sorge,Auftragsarbeit,Repräsentationsbild,Lilie,Golgatha,Sieben Schmerzen Mariä",1500
SG_1143,"Auferstehung,Auferstehung Christi,Folter,Lanze,Kreuzabnahme,Tod,Leichnam,Geißelung,Geißelung Christi,Auftragsarbeit,Repräsentationsbild,Verletzbarkeit,Sterblichkeit,Menschlichkeit,Vergänglichkeit,Ornament,Brokat,Golgatha",1500
SG_1153,"Abendsonne,Voyeur,Gartenlaube,Brevier,Romantik (Liebe),Romantik,Biedermeier,Bürgerlichkeit,Geliebter,Geliebte,Liebespaar,Spaziergang,Duft",1840
SG_1156,"Verführung,Versuchung,Erotik,Sünde,Sündenfall,Erbsünde,Nacht,Femme fatale,Garten Eden,Himmel (Religion),Rasen,Gras,Wiese,Symbolismus,Jugendstil",1920
SG_1182,"Vater,Tochter,Sohn,Familie,Haushälterin,Ehefrau,Krankheit (Mensch),Tod,Heilung,Genesung,Krankenschwester,Medikament,Hilfe,Impressionismus,Nelke,Sorge,Bartnelke,Pflege,Lebensalter,Verlust,Sterblichkeit,Tapete,Medizin",1880
SG_1198,"Brunnen,Wasser,Lebenskraft,Trinkgefäß,Quelle,Gespräch,Hügel,Berg,Samarien,Spiritualität,Erleuchtung,Lebendigkeit,Glaube,Religion,Blumenstrauß,Traum,Schlaf,Unschärfe,Erscheinung,Innenwelt",1890
SG_1207,"Christentum,Religion,Glaube,Spiritualität,Passion,Dornenkrone,Trinität,Märtyrer,Schmerz,Symbol,Symbolik,Schöpfung,Ursprung,Ambivalenz,Naturerscheinung,Gegenständlichkeit,Nacht,Schiff,Fluss,Welle (Wasser),Flügel (Engel),Monstranz",1910
SG_1229,"Nebel,Wolke,Boje,Ufer,Ausflug,Urlaub,Reise,Morgen,Dämmerung,Menschenleere,Naturerfahrung,Lichtführung,Einsamkeit,Element,Ruhe,Erholung,Erdatmosphäre",1900
SGP1,"Charakterisierung,Charakter,Persönlichkeit,Psychologie,Gefühl,Totenmaske,Traurigkeit,Philosoph,Innenwelt,Anspannung,Nacktheit",1900
SGP13,"Femme fatale,Antike,Mythos,Kampf,Kraft,Troja,Skythen,Nomade,Modell (Technik)",1890
SGP209,"Traurigkeit,Trauer,Gefühlswelt,Gefühl,Innenwelt,Stillstand,Nationalsozialismus,Unterdrückung,Diktatur,Tod,Mitleid,Entfremdung,Machtlosigkeit,Schmerz,Zeitlosigkeit,Andacht,Grabstein,Drittes Reich,Kritik,Leid,Verschlossenheit,Momentaufnahme,Unrecht,Erinnerung,Schweigen",1930
SGP245,"Raum,Geometrie,Figur,Bildwerdung,Porträt,Büste,Veränderung,Metamorphose,Dynamik,Bewegung (Körperbewegung),Stein,Proportion,Konstruktion (Technik),Verfremdung,Materialität,Deformation,Ausdehnung,Volumen,Auflösung,Identität,Archaik,Lava,Vertikale,Freiheit,Spiritualität,Teil,Ganzheit,Teil-Ganzes-Beziehung",1920
SGP33,"Bewegung (Körperbewegung),Tanz,Hilflosigkeit",1910
SGP6,"Chimäre,Natur,Sexualität,Begierde,Rollenbild,Ungleichgewicht,Interaktion,Wildheit,Trieb,Verlangen,Zweisamkeit,Mythologie,Antike,Kuss,Romantik (Liebe),Leidenschaft,Zärtlichkeit,Dominanz,Nymphe",1880
SGP9,"Denkmal,Arbeiter,Alltag,Modell,Monumentalität,Brunnen,Naturalismus,Idealbildnis,Arbeit,Serielle Kunst,Landleben,Ausbeutung,Kraft,Quelle,Durst,Rast,Brunnenfigur,Brüssel,Trinkender,Gesellschaftskritik",1890
St.P127,"Gesang,Antike,Antikenrezeption,Schicksal,Zukunft,Tod,Lebensfaden,Unfertigkeit,Schere,Singen,Spinnerin,Schwester,Grausamkeit",1790
St.P344,"Gefährte,Zärtlichkeit,Freundschaft,Monumentalität,Sinti,Erotik,Exotik,Natürlichkeit,Weiblichkeit,Sinnlichkeit,Zweisamkeit,Schönheit,Beutel,Tasche,Schuh,Tänzerin,Paris,Tod,Schicksal,Hinrichtung,Prophezeiung,Roman,Klassizismus,Wahrsagerin",1850
St.P391,"Politik,Schlagstock,Ratte,Eitelkeit,Brutalität,Satire,Kritik,Stofflichkeit,Plastizität,Propaganda,Gewalt,Machtmissbrauch,Machtausübung,Expressionismus,Politiker,Dandy,Spott,Gesellschaftskritik,Modellierung,Lumpen,Sozialstudie,Korruption,Geld,Militär,Hinterhalt,Spion,Betrug,Kapitalismus",1850
5754_D,"Inszenierung,Barock,Konzentration (Psychologie),Persönlichkeit,Reflexion (Psychologie),Schaffensprozess,Selbstdarstellung,Serialität,Spiegel,Inspiration,Vergänglichkeit,Vanitas,Idealbildnis,Ideal,Mode",1630
61530_D,"Barock,Niederlande,Atelier,Radierung,Radierplatte,Arbeitsplatz,Arbeit,Beruf,Konzentration (Psychologie),Reflexion (Psychologie),Persönlichkeit,Inszenierung,Selbstdarstellung,Serialität,Papier,Schaffensprozess,Spiegel",1640
31406_D,"Ehebruch,Moral,Betrug,Verführung,Vergnügen,Liebespaar,Geliebter,Geliebte,Entführung,Sünde,Leidenschaft,Frühwerk,Flucht,Ehefrau,Angriff,Grimasse,Opfer (Straftat),Memento mori,Vergänglichkeit,Laster,Strafe,Warnung,Vergewaltigung",1490
31352_D,"Himmel (Religion),Reinheit,Jungfrau,Mutter,Burg,Festung,Hafen,Passion,Blumenbeet,Paradiesgärtlein,Garten,Hortus conclusus,Garten Eden,Fachwerk,Flucht,Ägypten,Reise,Ideallandschaft,Bürgertum,Fürbitte,Fürsprecherin,Eingang (Architektur),Heuschrecke,Muttergottes,Gottessohn,Neues Testament,Prophezeiung,Kreuzigung Christi,Grab,Empfängnis,Geburt Jesu,Geburt,Immaculata,Marienleben,Sieben Schmerzen Mariä,Salvator Mundi",1490
33378_D,"Misthaufen,Ochse,Bauernhof,Dorf,Kirche (Gebäude),Franken,Gleichnis,Karren,Gebet,Bitte,Hirte,Bauer,Pfütze,Keule,Wanderstock,Reetdach,Scheune,Stall,Tierhaltung,Stadt,Mittelalter,Deutschland,Armut,Evangelium",1490
31575_D,"Toter,Burg,Festung,Hafen,Angst,Antike,Mythologie,Ritter,Wut,Mord,Verbrechen,Opfer (Straftat),Rache,Überfall,Hinterhalt,Antikenrezeption,Held,Allegorie,Wahnsinn,Zorn,Schrei,Peloponnes,Korinth,Kleonai,Nemea,Mittelmeer,Zwilling",1490
31576_D,"Melancholiker,Selbstporträt,Phlegmatiker,Sanguiniker,Choleriker,Die vier Temperamente,Voyeurismus,Voyeur,Homosexualität,Lebenslust,Freude,Stall,Fest,Stadtleben,Blockflöte,Geselligkeit,Männerfreundschaft,Brüderlichkeit,Trunkenheit,Privatsphäre,Anatomie (Mensch)",1490
31389_D,"Versammlung,Hölle,Dämon,Badeszene,Bad,Parisurteil,Schönheit,Antike,Ritual,Weiblichkeit,Verführung,Magie,Voyeurismus,Frucht,Apfel",1490
31396_D,"Liebe,Abschied,Rollenbild,Adelige,See,Hafenstadt,Soldat,Liebespaar,Romantik (Liebe),Adel,Gesellschaft,Bediensteter,Prinzessin,Dame,Krieg,Zuneigung,Zärtlichkeit,Leidenschaft,Beziehung,Liebesgeschichte",1490
31506_D,"Offenbarung,Evangelium,Vision,Titel,Erkenntnis,Erscheinung,Attribut,Mutter,Muttergottes,Gottessohn,Prophezeiung,Zwölf Stämme Israels,Sonne,Inspiration,Botschaft,Autor",1490
8999_D,"Erlösung,Lichtstrahl,Auferstehung,Opfertod,Himmelsreich,Tod,Leben,Folter,Kalvarienberg,Hügel,Berg,Unwetter,Marienleben,Sieben Schmerzen Mariä",1650
5850_D,"Sommer,Kirche (Gebäude),Kloster,Bibel,Kardinalshut,Arkadien,Abgrenzung,Zivilisation,Rückzug,Studium,Wasserfall,Wüste,Kirchenvater,Syrien,Abgeschiedenheit,Asket,Vulgata,Übersetzer,Gelehrter",1630
31608_D,"Reproduktion,Cartellino,Dekoration,Muster,Unendlichkeit,Regelmäßigkeit,Wiederholung,Musik,Struktur,Mikrokosmos,Makrokosmos,Verbindung,Faden,Geometrie,Vorlage,Mathematik,Stickerei,Geschlossenheit,System,Vollkommenheit,Ordnung,Strenge,Schnitt,Räumlichkeit,Serialität,Labyrinth,Gordischer Knoten,Weinranke,Weinblatt,Oberitalien,Deckenmalerei,Mosaik,Fliese,Fliesenboden,Fliesenmuster,Schnur,Italienreise,Anfang,Ende,Venedig,Zentrum",1500
5946_D,"Niederlande,Skizze,Freilichtmalerei,Alltag,Gespräch,Sommer,Tag,Kuh,Pferd,Esel,Spaziergang,Wanderung,Freundschaft,Patrizier,Goldenes Zeitalter (Niederlande),Handel,Amsterdam,Amstel",1640
31722_D,"Freundschaft,Humanist,Gelehrter,Wappen,Schriftrolle,Kalligrafie,Medaille,Denkmal,Schriftband,Widmung,Haarnetz,Cartellino,Bürgermeister,Nürnberg,Mode,Individualität",1520
31501_D,"Siegel,Seher,Osmanisches Reich,Bedrohung,Wunder,Gotik,Orient,Renaissance,Kaiser,Gericht,Detailgenauigkeit,Religiösität,Strafe,Christentum,Neugierde,Folterwerkzeug,Richter,Verurteilung,Herrscher,Anklage,Heidentum",1490
31508_D,"Prophezeiung,Erscheinung,Wunder,Vision,Symbol,Glaubenslehre,Symbolik,Ephesus,Smyrna,Pergamon,Sardes,Thyatira,Philadelphia (Kleinasien),Laodizea,Anatolien,Symmetrie,Botschaft,Gebet,Christentum,Judentum,Menora,Glaube,Sphäre,Demut,Siegel,Thron,Flamme,Himmel (Religion)",1490
31502_D,"Donner,Blitz,Seher,Regenbogen,Katastrophe,Unwetter,Sünde,Macht,Christentum,Versammlung,Cherubim,Prophezeiung,Symmetrie,Erscheinung,Vision,Attribut,Himmel (Religion),Symbolik",1490
31489_D,"Sieg,Reinheit,Gerechtigkeit,Krieg,Hunger,Katastrophe,Not,Tod,Krankheit (Mensch),Angst,Quadriga,Strafe,Pest,Hölle,Gesellschaft,Opfer (Straftat),Botschaft,Warnung,Schmerz,Kriegsausbruch,Schlacht,Kampf,Sünde,Jüngstes Gericht,Symbol,Prophezeiung,Bote,Gericht,Macht,Ende,Lamm,Chaos,Öffnung,Siegel,Flucht,Dreizack,Unheil,Herrscher,Geistlicher,Kaiser,Jagd,Vision,Skelett,Unterwelt,Himmel (Religion)",1490
31503_D,"Altes Testament,Christentum,Gesellschaft,Katastrophe,Tod,Opfer (Straftat),Blut (Mensch),Botschaft,Erdbeben,Sünde,Unheil,Naturkatastrophe,Zerstörung,Jüngstes Gericht,Warnung,Siegel,Macht,Rettung,Lamm,Schlaf,Dunkelheit,Sturm,Rache,Volk,Angst,Prophezeiung,Gericht,Chaos,Flucht,Unheil,Vision,Leichnam,Toter,Himmel (Religion)",1490
31510_D,"Meer,Sonne,Siegel,Christentum,Schrecken,Jüngstes Gericht,Dreieckskomposition,Schutzengel,Sturm,Unwetter,Dunkelheit,Baum des Lebens,Baum der Erkenntnis,Frömmigkeit,Religiösität,Strafe,Kampf,Abwehr,Apotropaion,Zwölf Stämme Israels,Eucharistie,Himmel (Religion)",1490
31512_D,"Botschaft,Sünde,Siegel,Buch,Unheil,Donner,Erde (Planet),Himmel (Religion),Strafe,Katastrophe,Naturkatastrophe,Zerstörung,Blut (Mensch),Blut (Tier),Jüngstes Gericht,Wind,Unwetter,Sturm,Wurzel Jesse,Schlüssel,Warnung,Simultandarstellung,Erdbeben,Dunkelheit,Untergang,Absinth,Wermut,Gift,Vergiftung,Blitz,Sonnenfinsternis",1490
31513_D,"Buch,Botschaft,Siegel,Himmel (Religion),Unheil,Sünde,Strafe,Katastrophe,Schrei,Angst,Qual,Gnade,Mord,Armee,Zerstörung,Blut (Mensch),Jüngstes Gericht,Tod,Wurzel Jesse,Warnung,Simultandarstellung,Dunkelheit,Untergang,Macht,Zorn,Feuer,Rauch,Schwefel,Erscheinung,Vision,Opfer (Religion),Opfer (Straftat),Schrecken,Schloss,Befehl,Cherubim,Idolatrie,Euphrat",1490
31514_D,"Vision,Christentum,Jüngstes Gericht,Religiösität,Strafe,Gebot,Prophezeiung,Erscheinung,Verkündigung,Gehorsam,Schreiben,Schreiber,Lesen,Lesender,Delfin,Siegel,Dunkelheit,Nacht,Eid,Botschaft,Weisheit,Reinheit,Saturn (Planet),Jupiter (Planet),Venus (Planet),Planetensystem,Astronomie,Zeit,Hunger,Himmel (Religion)",1490
31515_D,"Bosheit,Chimäre,Echse,Sonne,Jungfrau,Wolf,Schlange,Schaf,Esel,Todsünde,Botschaft,Christentum,Unheil,Zerstörung,Christliche Kirche,Geburt,Prophezeiung,Jüngstes Gericht,Vision,Erscheinung,Kampf,Königin,Heilige,Mutter,Muttergottes,Gottessohn,Zwölf Stämme Israels,Simultandarstellung,Schmerz,Sicherheit,Schutz,Löwe,Schwein,Ungeheuer,Himmel (Religion),Glaubenslehre",1490
31498_D,"Chimäre,Gesellschaft,Volk,Schrecken,Religiösität,Gefahr,Gnade,Leopard,Bär,Bürgertum,Adel,Verführung,Symbol,Kaiser,Priester,Idolatrie,Anbetung,Patrizier,Jüngstes Gericht,Strafe,Echse,Schlange,Schaf,Himmel (Religion),Ernte",1490
31511_D,"Heiligenschein,Perspektive,Verehrung,Idolatrie,Märtyrer,Opfer (Religion),Macht,Jerusalem,Vision,Erscheinung,Thron,Christentum,Gebet,Ritual,Versammlung,Erlösung,Dialog,Rettung,Attribut,Cherubim,Himmel (Religion),Symbolik,Glaubenslehre,Eucharistie",1490
31505_D,"Sünderin,Sünde,Prostituierte,Chimäre,Verführung,Rom,Bürgertum,Orient,Krieg,Botschaft,Strafe,Zerstörung,Schicksal,Symbol,Laster,Sieben Hügel Roms,Adel,Simultandarstellung,Personifikation,Zorn,Jüngstes Gericht,Katastrophe,Kaiser,Gesellschaft,Mode,Löwe,Schlange,Echse,Himmel (Religion)",1490
50657_D,"Schlange,Siegel,Hölle,Deutschland,Jerusalem,Babylon,Seher,Sieg,Neubeginn,Erlösung,Strafe,Botschaft,Gefangenschaft,Friede,Schutz,Unterwelt,Vertreibung,Vision,Prophezeiung,Reptil,Krieg,Schlacht,Gefängnis,Himmel (Religion)",1490
31390_D,"Arzt,Traum,Lust,Trägheit,Begierde,Laster,Todsünde,Statue,Skulptur,Verführung,Dämon,Antike,Ball,Kirsche,Apfel,Schönheit,Moral,Stofflichkeit,Idealbildnis,Proportion,Ehefrau,Sünde",1490
31408_D,"Kirche (Gebäude),Gebot,Tod,Liebespaar,Ehebruch,Moral,Betrug,Verführung,Vergnügen,Geliebter,Geliebte,Sünde,Leidenschaft,Ehefrau,Grimasse,Memento mori,Vergänglichkeit,Laster,Strafe,Warnung,Garten Eden,Sündenfall,Bürgertum,Adel,Schlange,Voyeur,Schwangerschaft,Baum der Erkenntnis,Nürnberg,Franken,Mode,Leichnam,Toter,Zeit",1490
62760_D,"Passion,Seele,Unheil,Franken,Italienreise,Muttergottes,Gottessohn,Mutter-Kind-Beziehung,Stieglitz,Symbol,Bosheit,Sperling,Frömmigkeit,Religiösität,Aberglaube,Opfertod,Blut Christi,Fruchtbarkeit,Kreuzigung Christi,Garten,Blumenbeet,Paradiesgärtlein,Hortus conclusus,Pegnitz (Fluss)",1490
31366_D,"Studie,Franken,Märtyrer,Erkenntnis,Nothelfer,Legende,Jagd,Vision,Erscheinung,Taufe,Naturstudium,Proportion,Römer,Feldherr,Bekehrung,Begegnung,Wunder,Dreieckskomposition",1500
56045_D,"Garten Eden,Cartellino,Himmel (Religion),Erbsünde,Sünde,Verführung,Versuchung,Erotik,Scham,Feigenbaum,Studie,Baum des Lebens,Schönheit,Idealbildnis,Verbot,Schöpfung,Anatomie (Mensch),Antike,Temperamentenlehre,Choleriker,Melancholiker,Phlegmatiker,Sanguiniker,Trieb,Weisheit,List,Ursprung,Unheil,Geschlechterkampf,Hexaemeron",1500
31339_D,"Empfängnis,Frömmigkeit,Königin,Rast,Mutter,Sohn,Mutter-Kind-Beziehung,Muttergottes,Mütterlichkeit,Passion,Stofflichkeit,Unbeflecktheit,Zuneigung,Brust,Ikone,Vorsehung,Jungfrau,Hortus conclusus,Maria im Rosenhag,Gottessohn,Sieben Freuden Mariä,Zärtlichkeit,Bank,Intimität,Privatandacht,Dorn,Dornenkrone,Kreuz,Kreuzigung Christi",1500
31416_D,"Rocaille,Heraldik,Liebe,Tod,Memento mori,Moral,Satyr,Antike,Fruchtbarkeit,Sinnlichkeit,Lüsternheit,Unmoral,Unschuld,Metall,Verführung,Versuchung,Sünde,Leidenschaft,Annäherung,Annäherungsversuch,Vergnügen,Jungfrau,Gefahr,Tanzkleid,Bürgertum,Braut,Hochzeit,Ehe,Ehebruch,Ritter,Schicksal,Vorlage,Satire,Laster,Vergänglichkeit,Greis,Sünderin,Tracht,Mode,Keuschheit,Nürnberg,Wildheit,Liebespaar,Geliebter,Geliebte",1500
31350_D,"Hortus conclusus,Paradiesgärtlein,Sfumato,Passion,Kreuzigung Christi,Neues Testament,Prophezeiung,Nürnberg,Burg Nürnberg,Dreieckskomposition,Beweinung Christi,Grab,Vorahnung,Mutter,Vater,Zeuge,Ruine,Muttergottes,Sohn,Gottessohn,Eltern,Empfängnis,Geburt Jesu,Geburt,Immaculata,Jungfrau,Marienleben,Mutter-Kind-Beziehung,Frömmigkeit,Anbetung,Sieben Schmerzen Mariä,Sieben Freuden Mariä",1510
31412_D,"Vergänglichkeit,Hölle,Memento mori,Reise,Adel,Reichtum,Zeit,Warnung,Vanitas,Reiterstandbild,Frömmigkeit,Glaube,Mut,Symbol,Christentum,Gesellschaftskritik,Reformation,Kritik,Ungeheuer,Leichnam,Legende,Sinnbild,Allegorie,Treue,Nürnberg,Burg Nürnberg",1510
31371_D,"Humanismus,Gelehrter,Wachhund,Tugend,Laster,Vulgata,Tod,Vergänglichkeit,Reinheit,Kirchenvater,Studium,Wissenschaft,Bildung,Theologie,Theologe,Philosophie,Übersetzung,Bibliothek,Autor,Autorenbild,Zeit,Auferstehung,Konzentration (Psychologie),Passion,Golgatha",1510
33377_D,"Engel,Symbolik,Zeit,Leben,Sternschnuppe,Mathematik,Geometrie,Physik,Metaphysik,Philosophie,Erkenntnis,Blindheit,Handwerk,Wissen,Glaube,Schöpfung,Erschöpfung,Kreativität,Produktivität,Vergänglichkeit,Vanitas,Endlichkeit,Totenglocke,Tod,Unendlichkeit,Unbestimmtheit,Unbekannte Person,Unterbewusstsein,Schlaf,Temperament,Temperamentenlehre,Melancholiker,Melancholie,Innenwelt,Sanguiniker,Choleriker,Phlegmatiker,Galle,Trägheit,Humanismus,Renaissance,Sehnsucht,Ferne,Aussicht,Meer,See,Regenbogen,Zyklus,Alchemie,Innehalten,Vier Elemente",1510
31588_D,"Vorlage,Sultan,Gujarat,Krokodil,Schildkröte,Reptil,Panzer (Rüstung),Studie,Anatomie (Tier),Elefant,Vision,Geschenk,Lissabon",1510
31414_D,"Hafen,Nürnberg,Franken,Türkei,Krieg,Kampf,Bedrohung,Eroberung,Osmanisches Reich,Kaftan,Wegweiser,Bildstock,Technik,Militär,Kreuzzug,Fluss",1510
31368_D,"Nürnberg,Burg Nürnberg,Innsbruck,Trient,Verlassenheit,Gelehrter,Menschenleere,Einsiedler,Kulisse,Orden,Pilger",1510
31480_D,"Botschaft,Verrat,Opfer (Religion),Tod,Nächstenliebe,Gebot,Ostern,Gründonnerstag,Ritual,Brauchtum,Eucharistie,Reformation,Verrat",1520
31422_D,"Studierzimmer,Stillleben,Berühmtheit,Freundschaft,Monumentalität,Widmung,Frühling,Geisteswissenschaft,Reformator,Reformation,Bibliothek,Vergänglichkeit,Brief,Spätwerk,Wissenschaft,Forschung,Lesezeichen",1520
623_Z,"Tunika,Trinität,Geißel,Straußenfeder,Jungfrau,Schönheit,Disput,Bekehrung,Christentum,Heide (Religion),Vater,Nothelfer,Schutzpatronin,Zeichnung,Gotik,Gotischer Schwung,Schüsselfalten,Plastizität,Vorlage,Kopie,Märtyrerin,Tod,Gefangenschaft,Folter,Mord,Enthauptung,Izmit,Heliopolis,Christenverfolgung,Skulptur,Vision,Weicher Stil",1410
14280_Z,"Altarbild,Niederlande,Wunder,Himmel (Religion)",1710
395_Z,"Heldin,Kuppel,Fresko,Wandmalerei,Sündenfall,Deckenfresko,Enthauptung,Maria Assunta,Himmelfahrt,Engelchor,Übertragung,Studie,Trunkenheit,Verführung,Gebet",1520
4336_Z,"Griechenland,Antike,Fantasie,Ideallandschaft,Morgendämmerung,Jäger,Jagd,Unheil,Tragödie,Unfall,Ehefrau,Ehemann,Meer,Aquädukt,Mühle,Relief,Fresko,Entwurf,Sarkophag,Liebe,Entführung,Eifersucht,List,Treue,Kulisse,Antikenrezeption,Arkadien,Geschenk,Abschied",1530
4239_Z,"Traum,Göttin,Lorbeerkranz,Gott,Übung,Gedanke,Einheit,Flucht,Anatomie (Mensch),Anatomie (Tier),Schweben,Tuch,Modell,Ehefrau,Skizzenbuch,Spontanität",0
447_Z,"Skulptur,Plastik,Vorlage,Szene,Spiel,Perspektive,Formensprache,Anatomie (Mensch),Puppe,Modell,Amorette,Renaissance,Disegno,Putto,Statuette",1520
521_Z,"Axt,Sieg,Geschlossenheit,Idealbildnis,Kampf,Schwangerschaft,Schwangere,Fruchtbarkeit,Krieg,Friede,Gegner,Komposition,Dreieckskomposition,Gerechtigkeit,Präzision,Denkmal,Triumph,Antike,Antikenrezeption,Göttin,Heilige,Körperlichkeit,Lebendigkeit,Mythologie,Plastizität,Verehrung,Pose,Schutzpatronin,Weiblichkeit,Macht,Personifikation,Gewalt,Rom,Krone,Triumphbogen,Bühnenbild,Geschlechterkampf",1540
1052_Z,"Adel,Unbekannte Person,Ehefrau,Frankreich,Fixierung,Konzentration (Psychologie),Direktheit,Bestimmtheit,Geist,Wandspiegel,Distanz (Psychologie),Kleid,Eleganz,Selbstbewusstsein",1630
15424_Z,"Schilf,Abgeschiedenheit,Natur,Silhouette,Italien,en plein air,Naturerfahrung",1630
5799_Z,"Schiefer,Inspiration,Künstler,Zeichenmappe,Wanderer,Wanderung,Sehnsucht,Fernweh,Abgeschiedenheit,Heimat,Romantik,Reise",1800
1233_Z,"Mutter,Vater,Erziehung,Aufklärung,Unterricht,Hof,Spiel,Freizeit,Repräsentation,Reichtum,Hilfe,Eltern,Konzentration (Psychologie),Stolz,Salon,Lesen,Schreiben,Lesenlernen,Lernvorgang,Klassizismus,Schule,Lehrerin",1780
1319_Z,"Antike,Relief,Muschel,Alltag,Sonnenschein,Sommer,Italien,Ideallandschaft,Vergänglichkeit,Maske,Metope,Garten,Italienreise,Bäuerin,Italienerin,Durst,Moos,Porphyr,Studienreise,Staffage,Landleben,Übermalung,Studie,Säule,Tempel,Sarkophag",1790
1080_Z,"Gesellschaft,Tag,Sommer,Spätsommer,Idylle,Ideallandschaft,Naturalismus,Perspektive,Promenade,Bäuerin,Alltag,Ruine,Freizeit,Vergnügen,Entspannung,Bürgerlichkeit,en plein air,Ausflug,Dämmerung,Schloss,Sonnenuntergang,Romantik (Liebe),Naturerfahrung,Liebespaar,Bürgertum,Schloss Versailles,Paris,Schloss Saint-Cloud,Spaziergang,Brunnen,Französische Revolution,Belagerung,Rokoko,Frack,Tracht,Turm,Wald,Garten,Paar,Flanieren",1780
1012_Z,"Hausboot,Wachturm,Wäscherei,Alltag,Zollhaus,Brückenzoll,Zoll",1760
1206_Z,"Begrüßung,Liebespaar,Gesellschaft,Kommunikation,Zeitgenossenschaft,Dokumentation,Baustelle,Oberlicht,Dimension,Frankreich,Bürgertum,Adel,Unterhaltung,Ausstellung,Architekt,Französische Revolution",1790
1504_Z,"Studie,Inselbegabung,Spiel,Kampf,Aggression,Streit,Macht,Unterwerfung,Haustier,Balz,Fauchen",0
LG_2 Z,"Indigenes Volk,Park,Tulpe,Apfelbaum,Reise,Botaniker,Österreich,Exotismus,Kolonisation,Gartenkunst,Landschaftsgarten,Architektur,Idylle",1840
1590_Z,"Panorama,Idylle,Frühwerk,Ideallandschaft,Rast,Spaziergang,Wanderung,Picknick,Narrativität,Arbeit,Landleben,Sommer,Repoussoir,Voyeur,Liebespaar,Ausflug,Romantik (Liebe),Romantik",1800
468_Z,"Krieg,Vorhang,Antike,Tempel,Palast,Italien,Vogel Greif,Adler,Buch,Gebetbuch,Dreidimensionalität,Kulisse,Statue,Skulptur,Fest,Jerusalem,Zion (Jerusalem),Stadt,Straße,Sieg,Jubel,Triumph,Mitleid,Demut,Buchmalerei,Trophäe,Beute,Stärke,Tugend,Philister,Prozession,Priester,Psalter,Musik",1540
1040_Z,"Maler,Direktor,Rom,Studie,Zuhörer,Eleganz,Fêtes Galantes",1710
1217_Z,"Tivoli,Natur,Kraft,Unberührtheit,Vier Elemente,Wasser,Italien,Bewegung (Körperbewegung),Ursprung,Flusslandschaft,Fels,Wildnis,Naturschauspiel,Zeit,Lebendigkeit,Sabiner Berge",1730
1909_Z,"Rast,Beutefang,Beute,Beobachtung,Stillleben,Vogelstimme,Wappentier,Studie,Naturstudium,Insel",0
1524_Z,"Gewässer,Fortbewegungsmittel,Holz,Schiffsrumpf,Reise,Ausflug,Handel,Studie,Themse,London",1760
LG_5 Z,"Ruhe,Stille,Vedute,Vedutenmaler,Barock,Studienreise,Dorf,Kalvarienberg,Religiösität,Andacht,Trauer,Tod,Religion,Christentum,Dorf,Totenglocke",1830
14328_Z,"Prozession,Sommer,Alltag,Klassizismus,Russland,Sankt Petersburg,Tonnengewölbe,Palast,Handel,Ideallandschaft,Staffage,Postkarte,Architekturmodell,Heiliger,Eklektizismus,Bahnhof,Historismus,Adel,Adelige,Adeliger,Spaziergang,Gesellschaft",0
1469_Z,"Reise,Kälte,Frost,Eis,Dämmerung,Biedermeier,Bürgertum,Bäuerin,Wetter,Transport,Dorf,Dorfstraße,Stadt,Alltag",1790
SG_2435 Z,"Bewegung (Körperbewegung),Tanz,Musik,Rhythmus,Skulptur,Raum,Schweben,Körperspannung",1920
SG_2941 Z,"Kinderzeichnung,Mosaik,Naivität,Geometrie,Transparenz,Auflösung,Naturstudium,Prisma,Räumlichkeit,Fragmentierung,Himmel,Rückzug,Neubeginn,Mönch (Berg),Jungfrau (Berg),Eiger",1910
SG_2400 Z,"Studie,Skizze,Zeichnung,Malerei,Körper (Geometrie),Raum,Drehung,Tanz,Fläche,Flächigkeit,Räumlichkeit,Muskel,Körperspannung",1890
16078_Z,"Rhythmus,Musik,Seele,Befreiung,Bewegung (Körperbewegung),Raum,Körperspannung",1930
16242_Z,"Wut,Schnelligkeit,Lebensgefährtin,Berlin,Davos,Kritzel,Nervosität,Härte,Traurigkeit,Fixierung,Resignation,Skizze,Weltkrieg (1914-1918),Strenge,Tiefe,Kriegstrauma",1910
SG_1317 Z,"Sankt Peter und Paul (Hochheim am Main),Reise,Heimat,Weinberg",1820
SG_948 Z,"Naturerfahrung,Naturstudium,Reise,Transparenz,Luft,Spätsommer,Erholung,Spaziergang,Alltag,Ruhe,Stille,Ausflug,Düne,Fläche,Perspektive,Freiheit,Ägypten,Sueskanal,Badeszene,Badende,Badender,Sonnenschirm,Urlaub,Wind",1920
800_Z,"Totenhemd,Körper (Mensch),Musik,Dichtung,Literatur,Schriftsteller",1600
824_Z,"Meer,Strand,Urlaub,Nahrung,Studie,Anatomie (Tier),Disegno,Realismus,Geruch",0
954_Z,"Sommer,Herbst,Studie,Aquarell,Niederlande,Fruchtreife,Verfallsprozess,Fäulnis,Süße",0
